product_name,price,item_type,description,misc_notes,in_stock,supplier
Blitz LM Induction Kit - Blue - 56128 - GT86 & BRZ,244.22,,"Blitz LM Induction Kit for GT86 & BRZBlue FilterPart No: 56128Blitz LM Induction kits are vehicle specific and come complete with all necessary hardware needed to install the induction kit on your vehicle. The filter element is made from a durable, light weight cotton gauze, filtration is very good and with it being a dry filter there is no need to re-oil the element when you reach a service interval, you simply replace it with a new filter element.  (Oil from oiled filters can gradually disperse into the air inlet and coat the air flow meter reducing the performance of the vehicle and damaging the air flow meter)The replacement elements are available in either red or blue, and cost just £30 to purchase, making for a very affordable entry to Japanese tuning",No notes available,Discontinued,FenSport
SuperPro - Anti Roll Bar - Rear 18mm Hollow - Adjustable - GT86 & BRZ,211.87,,"SuperPro's anti roll bars (sway bars) offer sharper steering, less body roll and improved grip.  GT86 & BRZ Rear - Anti Roll Bar 18mm - Hollow3 Position Adjustable Roll bar bushes included",No notes available,Not In Stock,FenSport
GT86 Aero - Rear Wing Spoiler,795.71,,GT86 Aero - Rear WingNot paintedIncludes fitting kit,Genuine part,Not In Stock,FenSport
Top Sage Headlights - No Led Ring - Chrome - GT86 & BRZ,299,,"Head Light - Pair GT86/BRZ ChromeLED Indicator built inDRL (Daylight Running Lights)Euro RHDDirect replacement, plug & play head light kit",No notes available,In Stock,FenSport
SuperPro - Rear Camber Control Arm Bush Kit - Adjustable For Camber - GT86 & BRZ - SPF3107K,87.67,,"SuperPro bushes offer the advantages of more superior cornering, stability, steering and braking, reduced NVH, greater durability, easy fitment and cost efficiency - with every item backed up by SuperPro's exclusive Research & Development and customer technical support. SuperPro polyurethane bushes are backed by a 3 year 60000km warranty from the date of purchase against faulty manufacture or performance. Where required all SuperPro kits contain a small quantity of Polyurethane grease.  This grease should be applied to all polyurethane surfaces in contact with metalFensport Tip: On a standard GT86 the rear camber is not adjustable, SuperPro's rear camber adjustable bush kit is a cost effective way of adjusting camber on lowered cars. Rear Camber Control Arm Poly Bush Kit - Offset - Camber Adjustment - GT86 & BRZLower Inner Bush Kit - 2 Bushes in kitNote: Bush F on diagramApplications include GT86 & BRZ",No notes available,In Stock,FenSport
Milltek Performance Exhaust System - 2nd Cat Back - Resonated - GT86 & BRZ,725.64,,"Milltek Exhaust System - 2nd Cat Back - Resonated Exhaust System for GT86 & BRZ now has EC Approval making it road legal in all of Europe including Germany. Stainless Steel - 2. 5"" BoreThe Milltek Sport secondary cat back system has been engineered to fit both left and right-hand drive, manual and auto transmission vehicles and is fully interchangeable with the OEM exhaust system and the Milltek Sport front and over pipes. Includes New version centre Pipe with flexi section - resonated Rear Silencer Twin GT115 polished tailpipes - 115mm diameterExtra cost options: Ceramic Black Dual 115mm Tailpipes (+ £100)Brushed Titanium Dual 115mm Tailpipes (+£184)Burnt Titanium Blue Dual 115mm Tailpipes (+£228)   ",No notes available,Not In Stock,FenSport
M10 x 1.25 Inconel Stud - Manifold to Head,10.5,,"M10 x 1. 25 Inconel Stud - Priced individuallyMade to be an exact size replica of the 3sgte head to manifold stud but in a super strong and light Inconel material.  Fit these and snapped/stretched studs will be a thing of the past.  These will also fit the 2jz, 1jz and Nissan RB25 head's for the same use, a fantastic upgrade from standard if you never want to worry about broken studs again. Also a fantastic replacement for FA20 GT86/BRZ head to manifold studs for NA and turbo manifolds alike. Grade : 718 Inconel (SB 637 UNS NO 7718 Solution annealed + age hardened)Total length 52mmLongest threaded section: 26. 5mmUnthreaded : 9mmShortest threaded section : 16. 5mm ",No notes available,Not In Stock,FenSport
Brake Discs - Front - Stoptech Grooved - GT86 & BRZ,250,,"GT86 & BRZ Stoptech Front Brake Discs - Grooved 294mm x 24mmNote: Price is for 1 pair of discs StopTech Sport Rotors are direct replacement discs for your factory brake system and stock calipers.  They offer improved cooling as well as other advantages the competition doesn't offer. Grooving helps wipe away the debris that forms between the pad and the disc, adding more bite.  The rotor finish helps prevent glazing of the pads and improves wet and dry braking performance. Additionally, StopTech Sport Rotors feature a durable black e-coating on the non-swept areas of the rotor to prevent corrosion. Fensport Tip: Always replace brake discs in pairs and make sure the hub faces are clean and free from rust or defects.  A ""smear"" of copaslip or similar, should be applied between disc and hub flange to help prevent any future rust build up.  New brake pads should also be fitted and the manufacturer's bed in procedure followed.  This will ensure you get the best possible lifespan for your new brake discs & pads. ",Price is for 1 pair of discs,In Stock,FenSport
ARP Main Stud Bolt Kit - GT86 & BRZ - FA20,416.8,,"ARP Main Stud Bolt Kit Applications include GT86 & BRZ FA20 EngineContents:10 x Main Bolts10 x Parallel Ground Washers6 x Case Bolts1 x ARP Ultra-Torque fastener assembly lubricantARP The world leader in fastener technology has just released a new Pro Series main bolt kit manufactured from Austenitic stainless steel material for the FA20 engine. This kit includes a set of ten main bolts, six case bolts, ten parallel ground washers for the application and a pack of ARP Ultra-Torque fastener assembly lubricant.  ARP employs a special age-hardening process prior to thread rolling and machining that greatly improves fatique life and delivers 230,000 psi tensile strength.  Best of all, the Austenitic stainless material is immune to rust, corrosion and hydrogen embrittlement when submersed in a water jacket or coolant based environment. ",No notes available,Not In Stock,FenSport
"GT86 Manual Gearbox -  18,000 miles",495,,"GT86 & BRZ Manual Gearbox Secondhand - 18,000 miles3 months warranty",No notes available,In Stock,FenSport
Seibon Carbon Fibre Bonnet - TS Style - GT86 & BRZ,1041,,"GT86 & BRZ Carbon Fibre Bonnet - TS StyleWeight is approx.  8. 4 kg (standard bonnet is 7. 3kg)Seibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Brake Discs - Rear - Genuine Toyota - GT86 & BRZ,265.99,,"Rear Brake Discs for GT86 & BRZ290 x 18mm VentedNote: Price is for 1 pair of discsOur high quality brake discs are standard replacement and a direct fit to your vehicle. Fensport Tip: Always replace brake discs in pairs and make sure the hub faces are clean and free from rust or defects.  A ""smear"" of copaslip or similar, should be applied between disc and hub flange to help prevent any future rust build up.  New brake pads should also be fitted and the manufacturer's bed in procedure followed.  This will ensure you get the best possible lifespan for your new brake discs & pads. ","Genuine Toyota

- Price is for 1 pair of discs",In Stock,FenSport
Intake Manifold to Throttle Body - Gasket - GT86 & BRZ,18.75,,GT86 BRZ Throttle Body GasketFor the 2017 style Red Intake Manifold ,Genuine Part,Not In Stock,FenSport
P3 Analogue Boost Sensor - for P3 Digital Multi Gauge,41.67,,P3 Analogue Boost SensorAdditional Boost sensor for cars running above factory map sensor levels. ,No notes available,In Stock,FenSport
Valenti - LED Tail Lights - V2 Sequential - Light Smoke - GT86 & BRZ,320,,"Valenti  V2 Sequential - LED Tail LightsLight SmokePrice is for 1 x pairCan be switched from sequential to normal indicators. Direct replacement, plug & play rear light kit'E' markedNote: We can not guarantee the legality of these lights therefore they are sold for ""off road / show purposes only"" ",No notes available,In Stock,FenSport
"SuperPro - Rear Differential - Front Bush Kit - GT86, GR86 & BRZ - SPF4110-90K",87.67,,"SuperPro - Rear Differential - Uprated polyurethane bush kit for GT86, GR86 & BRZFits to the front of the rear differential.  ",No notes available,In Stock,FenSport
M8 x 1.25 Inconel Stud - Turbo to Manifold Flange & Downpipes / Elbows for T2 Frame Turbos,7,,M8 x 1. 25 Inconel Stud Perfect for most T2 frame turbo to manifolds and turbo to elbow/downpipe.  Unlike steel and stainless steel these do not stretch loosening the fit and causing your gasket to blow.  These are the ultimate solution to constantly blowing turbo gaskets Grade : 718 Inconel (SB 637 UNS NO 7718 Solution annealed + age hardened)Total length 39. 4mmLongest threaded section: 18mmUnthreaded : 8. 4mmShortest threaded section : 13mm,No notes available,In Stock,FenSport
"Whiteline Gearbox Bush Insert - GR86, GT86 & BRZ",41.44,,"The Whiteline Positive Shift Kit for the GR86, GT86 & BRZ is an effective option to improve gear shifts. The Positive Shift kit includes a polyurethane insert which inserts in to the standard transmission mount and improves gearbox location. The Whiteline Positive Shift kit installs easily with simple hand tools.  All necessary hardware and instructions are included",The insert colour has been changed to black,In Stock,FenSport
Coilover Kit - KW Variant 1 Inox - GT86 & BRZ,964.17,,"GT86 & BRZ KW Variant 1 Inox - Coilover KitNote: Damping not adjustableFeatures:Optimally pre-adjustedSporty and comfortable dampening technologyStainless steel technology ""inox-line""Individually height adjustableTested adjustment rangeReady to install complete solutionHigh quality components for a long durabilityComplete documentation for easy handling Part number: 10258004Version: Variant 1Damping adjustment: NoneLowering FA/RA: 20-50 mm/25-55 mmAdjustment FA/RA: Thread/ThreadMaterial: Stainless steelApproval: Part certificate Content of delivery: Set FA + RA coilover struts KW Variant 1 inox-line  Sporty handling combined with outstanding looks.  With factory pre-configured damping. The KW coilover kit Variant 1 ""inox-line"" is our entry model for more driving pleasure with an attractive and individually adjustable lowering.  Due to its high-quality finish, the use of struts made from stainless steel, corrosion resistant springs and bump stops as well as compatible components stands for long driving pleasure - not just the car's life.  The benchmark for tuning fansKW coilover Variant 1 ""inox-line"" satisfies the sporty driver with its harmonic basic setup.  Our engineers develop for each vehicle a specific damper setup and spring rate to increase the driving pleasure with optimal balance of sportiness and practicality.  In the end, you don't buy any coilover, but a KW coilover which has been developed specifically for your type of vehicle.  KW as a manufacturer uses only its own resources, high quality components and the same damper technology as high-volume manufacturers.  With the KW coilovers Variant 1 ""inox-line"", rolling motions of the body will be reduced during compression and you benefit from genuine directness and sportier handling while driving.  Trust In Our ExperienceWe are the market leader and innovator of individual suspension solutions for road and racetrack for more than 15 years.  No matter where in the world, car driver, automotive manufacturers and tuners rely on our KW coilovers ""Made in Germany"".  Each KW coilover kit, developed and manufactured in the Swabian town Fichtenberg, is subject to extensive stress tests during production to meet the high standards of our KW quality management.  Of course, we give as a German manufacturer a 2-year warranty on our more than 4600 applications suspension solutions, which exceed OEM quality.  The warranty will increase up to 5 years when the kit has been installed at one of our KW specialist dealers.  Setup - Factory pre-configured damping setupThe KW coilover Variant 1 ""inox-line"" has a vehicle-specific, fixed configured damper setup.  The spring and damper match perfectly, so that you will experience an optimized balance of sportiness and comfort while driving.  Even with full load and maximum axle loads, the dampers always work with a sporty characteristic.  Tuning fans whose focus are ""Show & Shine"" events are interested in the KW Variant 1 ""inox-line"". ",No notes available,Not In Stock,FenSport
Valenti LED Bumper Lamp - Clear - GT86 & BRZ,179.95,,"Valenti Clear LED Bumper LampGT86/BRZDirect replacement, plug & play rear bumper light 'E' markedCan also be configured as an extra brake light. ",No notes available,In Stock,FenSport
Seibon Carbon Fibre Rear Boot Lid - OEM Style - GT86 & BRZ,1027,,"GT86 & BRZ Carbon Rear Boot Lid - OEM Style Weight 5. 2 kgSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products Note: Seibon Bootlid Garnish RG1213SCNFRS Comes Supplied With This Bootlid",Due to the size of some Seibon products carriage charges to Europe and other worldwide destinations vary greatly. Please enquire.,Not In Stock,FenSport
Shock & Spring Kit - Tein Endura Pro Plus Adjustable Kit - GT86 & BRZ,450,,"Tein Endura Pro Plus Shock Absorber and Spring Kit for GT86 & BRZComplete set of 4 shocks and lowering springsThe Tein Endura Pro Plus SP Kit is a complete set of shocks and springs.  The Tein Endura Pro Plus is a top adjustable shock absorber that uses an internal ""Hydraulic Bump Stop"" system which absorbs impact smoothly, strongly reducing the impact that disturbs the vehicle's behaviour. Perfect for those who do not want a coilover type kit, the Endura Pro Plus SP Kit is a direct replacement set that re-uses the OE top mounts. The Endura Pro Plus range is also compatible with Tein EDFC (electronic damping force controller)Features:4 x Endura Pro Plus top Adjustable type - compatible with Tein EDFC4 x lowering springs, Front -20mm, Rear -15mmFront springs 3. 0kgf/mm, Rear springs 4. 6kgf/mmHydraulic bump stopTwin TubeHigh strength and durabilityLarger oil capacityRustproof surface treatmentDirect replacementWorld class OE shape shock absorber ",No notes available,In Stock,FenSport
Millers - NanoDrive Fully Synthetic Engine Oil With Nano Tec - CFS 0w20 NT+ - 5 Litre,55.8,,"CFS 0w20 NT+ Fully Synthetic Engine Oil with Nano Technology5 Litre Description:Fully Synthetic Triple Ester Nano Technology Formulation.  For modern competition engines where maximum power release and ultra low friction are required.  Formulated for use in qualifying or shorter duration events where the engine is designed to take advantage of this type of low drag/low friction lubricant. Application:Most commonly used in GT86 & BRZ EnginesFor competition engines where maximum power release is the preferred criteria, especially for qualifying or shorter duration events where the engine has been designed for this type of crankcase lubricant.  Ideal for use as a qualifying oil.  Suitable for operating at 125°C with peak temperatures up to 150°C.  Intended for racing and track use.  Can be used for road cars where a fully synthetic 0w20 is recommended by the original manufacturer. User Benefits:Significantly reduces friction and heatReduces component wear which promotes longer engine lifeIncreases power output and torque, superior anti-friction and anti-wear characteristicsImproves reliability and energy efficiency",No notes available,In Stock,FenSport
HKS Exhaust Manifold - Unequal Length Header - With Cat - GT86 & BRZ,1300,,"GT86 HKS Super Manifold with Catalyser Boxer Spec4-1 Design - Unequal Length - With Cat60mm pipe diameterThe HKS 4-1 manifold is un-equal length and produces more power in the mid range along with the ""boxer sound"". With tuning this manifold can significantly reduce the ""torque dip"" associated with the stock manifold. Fensport Tip: For the best result, Ecu will require tuning, we recommend our GT86 & BRZ NA Remap for maximum power gains. ",ECU tuning will be required,Not In Stock,FenSport
Avo Stage 1 & 2 Turbo Kit - 1849 Turbocharger - GT86 & BRZ,3200,,"Avo Turbo Kit - Stage 1 & 2 - Complete Billet Turbo kit for GT86 & BRZStage 1: We offer a drive in drive out fitting service for £4850 including vat for the stage 1 Avo turbo kit, Ecutek license, Fensport remap, oil & filter change.  Stage 2: Drive in - Drive out is £5850 including vat and adds Xtreme clutch, electronic closed loop boost control, 3 bar map sensor. New 2020 Specification! Stage 1 & 2 turbo kits have been upgraded to include a billet compressor wheel and 360 degree thrust bearing.  (Same specification as 2019 stage 3). Designed as a full bolt on kit with no cutting or welding required!Also one of the rare kits that retain the original front bumper reinforcing beam (crash bar). Combine the kit with our Fensport Turbo Remap for a turbo solution that looks and drives like it would from the factory!Turbo Specifications:AVO18/49 Billet Turbocharger with 6psi actuator - compressor wheel size 49. 2/56, exhaust wheel size 50. 5/68. 360 degree thrust bearing. The turbocharger is rated for 400hp of flow, so there is certainly headroom available for future tuning. Mechanical Oil Pump Specifications: Avo are unique in using a mechanical oil pump located at the back of the engine, driven by the camshaft.  There is also a oil reservoir tank, to the right of the turbocharger.  This is the most reliable way to lift oil back to the engine, as it keeps the flow rate in sync with engine rpm. Intercooler Specification:Bar & Plate construction with cast end tanks 480 x 203 x 75mmIntercooler pipework uses black wire-reinforced silicone piping and black powder coated steel piping. The intake piping has ports to mount up a variety of blow-off valves. GT86 & BRZ Avo Turbo kit features:Oil and water-cooled Turbocharger - 360 degree thrust bearingUnequal Length Exhaust Manifold FMIC and all necessary piping2. 5"" or 3"" Turbocharger Outlet PipeMechanical Oil PumpTurbo oil reservoir tankTurbo oil fillar neck & PCV valve systemOEM blow off valveAll assorted hoses, clamps & necessary fittings includedFits both RHD & LHDLow mounted turbo kit gives low centre of gravity and a near factory appearance. Stage 1 - Mechanical boost control - the turbo kit produces 260 - 280 ""flywheel"" bhp depending on exhaust setup and fuel quality. Stage 2 - Power can be adjusted from 260 to 400bhp and following features are availableUp to 4 different boost settings via map switching or ECU connectClosed loop boost control (3 bar map sensor required)Oil, water & air temperature, vvt & advance multiplier dependant boost control for safetyThrottle and gear dependant boost controlOver boost protectionPlease purchase Xtreme clutch, 3 Bar Map Sensor & Electronic 3 port boost vsv separately. Optional upgrades:Clutch - Although its possible to use the standard clutch, it is preferred to upgrade for reliability and to hold the increased torque.  Electronic 3 port boost vsv 3 bar map Sensor - allows the ecu to read boost levels above 0. 37 bar (stock sensor) also can provide a signal for overboost protection.  Avo 50/50 dump valve Forge dump valve Avo - breather systemWe recommend a 2. 5"" exhaust as a minimum for power levels up to 285bhp after this we recommend 3"". We have completed over 100 Avo turbo kits here at Fensport and have 7 years experience in turbo charging GT86 & BRZ's. ",No notes available,In Stock,FenSport
Steering Rack Mount - Reinforcing Brackets - Cusco - GT86 & BRZ,76.43,,Cusco Steering Rack Mount - Reinforcing Brackets for GT86 & BRZThe Cusco steering rack mount brace reinforces the rack mount. Simple installation without the need to remove oem bushings. Note: Factory undertray requires trimming.   ,No notes available,Not In Stock,FenSport
Seibon Carbon Fibre Front Wings - 10mm Wider - Pair - GT86 & BRZ,1186,,"GT86 & BRZ Carbon Front Wings -With Vent  10mm Wider - PairWeight 1. 85 kg eachSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
GT86 Propshaft - Used,120,,Propshaft  - Used  - GT86 & BRZSecondhand,No notes available,In Stock,FenSport
Oil Cooler kit - HKS NA & SC - GT86 & BRZ &lt;17,760,,"GT86 & BRZ HKS Oil Cooler kit for pre facelift cars up to 2016Maintaining a controlled oil temperature is a major factor in engine reliability.  The HKS oil cooler kit has been designed and proven to hold oil temperature consistently even on track for 25 minutes in a 300hp car!The HKS oil cooler has been designed to fit in the right hand inner wing so will work with normally aspirated and HKS supercharged cars.  (Should also work with most other front mounted intercooled cars)Features:To suit naturally aspirated and HKS supercharged GT86 & BRZ'sNewly designed single tube type fitting.  Engine dyno tests and experience from D1 racing found that the oil pressure of the FA20 engine is extremely high compared to most conventional mass-produced engines.  (Max oil pressure: over 12kgf/cm2) New single tube fitting withstanding the high oil pressure was designed and included in this kit. Installing the core to the inner side of the fender enables a vehicle tuned with GT Supercharger to install a front mount type intercooler kit.  Also, a special air guide is included to provide higher cooling performance; this kit is also recommended for NA vehicles who enjoy circuit driving. Special spacer and center bolt are included so the kit parts do not come in contact with the brim on the oil filter installation position when installing the oil cooler attachment. Contents:Oil cooler core, complete with all fittings, hoses, mounts and air guide. ",No notes available,Not In Stock,FenSport
"Blitz Racing Meter Panel - Black + Boost, Temp & Pressure Red SD Gauges - GT86 & BRZ",731.93,,"Blitz Racing Meter Panel for GT86 & BRZBlack Panel - Red SD 60mm GaugesIncludes Boost, Temp & PressureFeatures include Vehicle specific design to fit dashboard Designed to achieve better visibility from the driving position High quality, made in Japan","Racing Meter Panel kit includes gauges &amp; all necessary sensors and wiring.

- Right hand drive cars only",Discontinued,FenSport
Seibon Carbon Fibre Rear Spoiler - GD Style - GT86 & BRZ,761,,"GT86 & BRZ Seibon Carbon Fibre Rear Spoiler - GD Style Seibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Oil Cooler kit - 13 Row - Hel - GT86 & BRZ,358.63,,"GT86 & BRZ 13 Row Oil Cooler kit New HEL Own billet sandwich plate and spacer to replace older style Mocal version. Centre MountTo suit naturally aspirated and Cosworth supercharged GT86/BRZ'sComplete with all fittings, fitting instructions, hoses and mounts. ",No notes available,In Stock,FenSport
GT86 Starter Motor,80,,"GT86 & BRZ Starter MotorSecondhand - 18,000 miles3 months warranty",No notes available,In Stock,FenSport
Oil Filter - Genuine Toyota  - GT86 & BRZ,9.99,,Oil Filter for GT86 & BRZ FA20 Engine,Genuine Part,In Stock,FenSport
Seibon Carbon Fender Ducts - FR Style - GT86 & BRZ,379,,"GT86 & BRZ Carbon Fibre Fender Ducts - PairFR StyleWeight 0. 15 kgSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
ARP Flywheel Bolt Kit - GT86 & BRZ - FA20,47.69,,"ARP Flywheel Bolt Kit Applications include GT86 & BRZ FA20 EngineThe ARP Flywheel Bolt Kit is a must have when pushing performance in high boost forced induction or high compression, high rpm engine builds.  ARP is the market leader in fasteners and bolts for racing and high performance engines.   ARP's Top quality, exact tolerances, and use the best materials and machining processes, as well as the ability to survive the rigours of motorsport, make ARP bolts and fasteners the No1 choice. ",No notes available,Not In Stock,FenSport
Milltek Performance Exhaust System - 2nd Cat Back - Non Resonated - GT86 & BRZ,588.68,,"GT86 & BRZ Milltek Exhaust System - 2nd Cat Back - Non ResonatedStainless Steel - 2. 5"" BoreThe Milltek Sport secondary cat back system has been engineered to fit both left and right-hand drive, manual and auto transmission vehicles and is fully interchangeable with the OEM exhaust system and the Milltek Sport front and over pipes. Includes Centre Pipe (non resonated) Rear Silencer Twin GT115 tailpipes (4. 5"" diameter)Extra cost options: Please callCeramic Black Dual 115mm Tailpipes (+ £100)Brushed Titanium Dual 115mm Tailpipes (+£184)Burnt Titanium Blue Dual 115mm Tailpipes (+£228) ",No notes available,Not In Stock,FenSport
Seibon Carbon Fibre Bonnet - VS Style - GT86 & BRZ,958,,"Carbon Fibre BonnetWeight 6. 6 kgVS StyleSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Air Filter - Blitz LM Power - 59507 - Plastic Manifold - GT86 & BRZ,33.09,,"Blitz LM Panel Air Filter for GT86, BRZ & Corolla T SportPart No: 59507Blitz SUS Power LM panel air filters are direct replacements for the standard panel air filter. They are a simple installation and a direct fit straight into the standard air filter box. Blitz LM air filters improve airflow into the engine whilst still offering very high levels of filtration.  ","For GT86 &amp; BRZ with black plastic intake manifold

- Does not fit GT86 2017 with red alloy intake manifold",In Stock,FenSport
TRD Rear Side Spoiler - GT86,100.07,,"GT86 TRD Rear Side Spoiler - PairRear side spoiler is also used in Lexus LFA. By creating down force to the rear part of the vehicle, it will improve rear end feel. Material: PPE resinInstallation: Double adhesive tape 12/07/2022 - All pre painted variants now discontinued and only unpainted/primed remains. ",No notes available,In Stock,FenSport
Cusco - Rear Folding Tow Hook - GT86 & BRZ,84.93,,"Cusco Rear Folding Tow Hook - GT86 & BRZManufactured from heavy duty steel, the Cusco tow eye is strong enough for emergency use as well as looking great!The swivel design can be folded through 90 degrees when not in use.  Cusco towing hooks are vehicle specific. Note: Rear",No notes available,Not In Stock,FenSport
SuperPro - Rear Control Arm Lower & Adjustable Toe Control Arm Kit - GT86 & BRZ,330,,"GT86 & BRZ SuperPro Control Arm Lower & Adjustable Toe Control Arm KitBy fitting as a kit, you can make the rear end of your GT86 & BRZ adjustable for camber and toe, making it easier to get the required wheel alignment. RearAdjustment Range: +/- 3 Degrees Toe, +/- 2. 0 Degrees CamberSteel ","2 x Adjustable Lower Control Arms 

- 2 x Adjustable Toe Control Arms",In Stock,FenSport
Seibon Carbon Fibre Rear Bumper Corners - KC Style Rear Lip - GT86 & BRZ,729,,"GT86 & BRZ Seibon Carbon Rear Bumper Corners - KC Style Rear LipWeight 0. 5 kgSeibon Carbon are specialists in the design and manufacture of high quality carbon fibre body parts.  All products are stylish and functional.  Everything is made from top grade carbon fibre, and is rigorously inspected during a multiple step quality control process.  All Seibon products come with a clear coat warranty and fitment guarantee to ensure satisfaction and confidence.  When looking for a carbon fibre you can be sure you will enjoy a tight and constant weave with Seibon products",No notes available,Not In Stock,FenSport
Coilover Kit - BC Racing - 3 Way Adjustable - ZR Series - GT86 & BRZ,1665.83,,"BC Racing's new 3-way adjustable ZR Series Coilovers for GT86 & BRZA track ready coilover system to suit racers from novice to pro for a price not seen before in the performance suspension market. Each ZR Series Coilover system offers independent low speed and high speed compression adjustment and separate rebound adjustment.  They also offer full height adjustability independent of piston travel and spring preload. On cars with McPherson struts the ZR Series comes standard with an inverted monotube damper with the steel braided Teflon coated line exiting the top of the damper to the external reservoirs that can be remotely mounted in the engine bay or boot. The ZR Series kits offer 30 clicks of rebound adjustment, 15 clicks of low speed compression adjustment, and 12 clicks of high speed compression. Rideheight adjustable - the lower mount can be wound up or down the damper body to allow rideheight adjustment. The lower spring platform of the BC Racing coilovers are adjustable, to allow corner weight adjustment. Kit Includes:4 x Coilover shocks & SpringsFront pillowball top mounts with adjustable camberVarious spring rates are available. ",No notes available,Not In Stock,FenSport
Rear Diffuser Smooth Finish - GT86 & BRZ,119.95,,"GT86, BRZ Rear Lower Bumper Diffuser - Smooth FinishBeautifully finished in smooth abs plastic, easily painted. Easily fitted and complete with fitting kit. ",No notes available,Not In Stock,FenSport
"Samco Radiator Hose Set - Various Colours - GT86, GR86 & BRZ",97.16,,"Samco Silicone Radiator Hoses for GT86, GR86 & BRZVarious Colours - 4 HosesSamcoSport have been the number one choice for serious Motorsport teams and tuners and modifiers for over a decade.  All SamcoSport hoses are made by hand in the UK and each hose is 100% visually inspected before it leaves the factory. All Samco hoses meet or exceed the requirements of SAE J20 & are manufactured under an ISO 9002:2000 quality system.  Colour options (no extra cost) : Blue, Red, Bright Green, Yellow, Purple, Black, British Racing Green & Orange. Premium Colours( +15%) : White, Pink, Classic Black, Gunmetal Grey, Viper Red & Vintage Black. Premium Colours ( +35%) : Silver, Samco Blaze, Urban Camo, Solar Orange Camo, Ninja Green Camo, Lightning Blue Camo & Fire Red Camo. Most Samco hoses are handmade to order, please allow approx 30-60 days for delivery if not in stock. We also stock a wide range of Universal Samco Hoses & Vacuum Tubing",No notes available,In Stock,FenSport
Goodridge Brake Hose Kit - Stainless Steel - GT86 & BRZ,82.08,,"Goodridge Stainless Steel Braided Brake Hose Kit for GT86 & BRZ4 LinesThe Goodridge Brake Hose Kit for GT86 & BRZ features the finest quality hose, consisting of a PTFE inner with a stainless steel outer braid.  This eliminates the spongy feel under arduous conditions, giving greater braking efficiency as well as providing superior resistance to abrasion and corrosion.  These kits, therefore, not only provide the reliability and safety demanded but offer brilliant good looks that improve the appearance of any installation. Goodridge brake lines offer:Greater braking efficiencyStainless steel hose ends, banjos and bolts. Resistance to abrasion & corrosionAll necessary fittings and washers includedBlack poly coated (colours available please call)Added reliability, Safety and looksTechnically superior and race proven100% TUV, DOT, ADR & ISO Approved",No notes available,In Stock,FenSport
