product_name,price,item_type,description,misc_notes,in_stock,supplier
Japan Racing JR-11 Wheel,219.99,,Wheel Diameter: 18 inches Width: 7.5 inches Colour: Bronze PC D : 5x100/120 (double-drilled)E T (offset) : 35,,In Stock,DriftShop
"Japan Racing JR-11 18x7.5"" 5x100/120 ET35, Bronze",219.99,,"Stock and delivery informationOur inventory is updated in real time, the available stock level of this wheel is displayed above, next to the “add to cart” button. If the wheel is out of stock, please contact us regarding a lead time.Spigot rings and centre caps are supplied with the wheels - please tell us which car you have in the required field above, to ensure we supply the correct components.Wheel nuts and bolts are optional, we have several models and colours available in the shop. Please note, if you are using the larger PCD (with a double-drilled wheel), you will be required to use specific nuts, such as JN2, JN3, or internal drive, to suit it's thinner bore.Need advice?At DriftShop, we specialise in alloy wheels and wheel fitment, with ultra-fast and free delivery to Europe. Got questions about ET, sizes, offset, spacers or wheel nuts? Don’t hesitate to contact us, we’ll advise you of the best options available for you and your car, taking into account body kits, modified suspension, tyre sizing etc...","Japan Racing JR-11 WheelDiameter: 18 inchesWidth: 7.5 inchesColour: BronzePCD : 5x100/120 (double-drilled)ET (offset) : 35Sold individually, select required amount in the cartFree shipping across Europe!",Not In Stock,DriftShop
"DriftShop Steering Wheel (90 mm Dish), Black Suede, Black Spokes",49.99,,"DriftShop Steering Wheel Specification
These quality steering wheels developed by our team represent the best in price and quality. Much tougher than the cheap steering wheels on the market, these will ensure you're always safe when using your vehicle. They have been chosen by Top Gear TV show in France, for the ""reasonably priced car"" driven by celebrities.
All materials used will give excellent grip, durability and feel - available in either perforated leather or suede. We have various dish sizes available, meaning you can easily offset the distance between you and the wheel. Choose from 0 (flat wheel), 50 mm, 70 mm or 90 mm.
Also included in the package is a horn button featuring the DriftShop logo, and the screws needed to mount the wheel to your boss.","Excellent price/quality ratio!

Diameter : 35 cm
Dish : 90 mm
PCD : 6x70 mm
Black suede lining
Red stitching
Horn included, with DriftShop logo
Mounting screws included",Not In Stock,DriftShop
Origin Labo Racing Line Front Underpanel for Toyota GT86 ,189.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Origin Labo Bodykit GT86Origin Labo ""Racing Line"" bodykit To suit Toyota GT86Select the components you need : bumpers, side skirts...Material : fiber reinforced plastic (FRP)Designed in Japan by Origin Labo Quality finish with precise fitment",In Stock,DriftShop
Origin Labo Racing Line Rear Bumper Add-Ons for Toyota GT86 ,119.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Origin Labo Bodykit GT86Origin Labo ""Racing Line"" bodykit To suit Toyota GT86Select the components you need : bumpers, side skirts...Material : fiber reinforced plastic (FRP)Designed in Japan by Origin Labo Quality finish with precise fitment",In Stock,DriftShop
Origin Labo Racing Line Side Skirts for Toyota GT86 ,219.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Origin Labo Bodykit GT86Origin Labo ""Racing Line"" bodykit To suit Toyota GT86Select the components you need : bumpers, side skirts...Material : fiber reinforced plastic (FRP)Designed in Japan by Origin Labo Quality finish with precise fitment",In Stock,DriftShop
Origin Labo +35mm Front Fenders for Toyota GT86 ,379.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Origin Labo Bodykit GT86Origin Labo ""Racing Line"" bodykit To suit Toyota GT86Select the components you need : bumpers, side skirts...Material : fiber reinforced plastic (FRP)Designed in Japan by Origin Labo Quality finish with precise fitment",In Stock,DriftShop
Origin Labo +50mm Rear Fenders for Toyota GT86 ,339.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Origin Labo Bodykit GT86Origin Labo ""Racing Line"" bodykit To suit Toyota GT86Select the components you need : bumpers, side skirts...Material : fiber reinforced plastic (FRP)Designed in Japan by Origin Labo Quality finish with precise fitment",In Stock,DriftShop
Fuel Cap Cover for +50mm Rear Fenders for Toyota GT86 ,39.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".","Origin Labo Bodykit GT86Origin Labo ""Racing Line"" bodykit To suit Toyota GT86Select the components you need : bumpers, side skirts...Material : fiber reinforced plastic (FRP)Designed in Japan by Origin Labo Quality finish with precise fitment",In Stock,DriftShop
Power Block Spacers for Toyota GT86 & Subaru BRZ,99.99,,"Power Blocks for GT86 & BRZ SpecificationsOn N/A vehicles, air intake is crucial and plays a large role in the vehicle's overall performance. The boxer engine on the Toyota GT86 and Subaru BRZ suffers from a weakness in the intake manifold : being quite compact, it chokes the air flow before it enters the engine.These ""plenum spacers"" or ""power blocks"", allow you to raise the intake manifold 25 mm, lengthening the intake runners. Volumetric efficiency of your Intake Manifold is increased, reducing pressure drops and improving cylinder filling at all speeds (especially if your car is equipped with an intake kit).Kit contents :2 x digitally cut, forged aluminium spacersO-ringsBolts and all required accessories for installationSilicone hose and coupling that allows you to lengthen the PCV (OEM hose for recyling the oil vapours)The installation of the ""power blocks"" is quite simple, it takes about 1 hour with standard tools (socket and wrenches, cutting pliers...) and requires no extra modifications. These spacers can add up to 10hp, allowing you to reach maximum torque about 300 rpms sooner than OEM. An extremely cost effective and efficient modification for your GT86 or BRZ !","Power Blocks for GT86 & BRZImproves your intake's efficiencyBetter engine performanceImportant torque and power gainMade from forged aluminium, with anodized finishAll required accessories includedEasy installlation",Not In Stock,DriftShop
Origin Labo +50mm Rear Fenders for Toyota GT86,339.99,,"We pay special attention to the protection and packaging of fibre pieces for shipping. However, it is imperative to check the package contents and condition of the goods delivered in the presence of the delivery driver. If necessary, state condition reservations on the transport document before signing. No claims against the carrier or DriftShop will be possible if the issues were not addressed with the driver upon delivery. If there are ANY issues with the goods, sign for as ""damaged"".",Origin Labo Rear Fenders GT86Parts type : rear fenders +50 mmTo suit Toyota GT86Material : fiber reinforced plastic (FRP)Designed in Japan by Origin LaboQuality finish with precise fitmentSold as a pair (left + right),Not In Stock,DriftShop
GReddy Front Lip for Toyota GT86,249.99,,"GReddy Front Lip for Toyota GT86 SpecificationsMade in Japan by GReddy, this urethane lip fits perfectly in place, while remaining robust. As well as adding an agressive touch to your car, it improves aerodynamics and cooling, limiting the air flow under the chassis, and improving air flow through the radiator.This ready to paint splitter can be fitted to all GT86s, without modifications. Easy and quick installation, for a great sporty look !","Give your GT86 an agressive look !Compatible with any GT86Highly resistant, urethane lipPerfect fitmentMade in Japan, high quality finishNo modifications requiredImproves aerodynamics and coolingQuick and easy installationExpress shipping !",Not In Stock,DriftShop
Left Gasket - 0.8 mm Thickness - 89.5 mm Bore - MLS (Ref. 338490R) ,82.99,,"Athena Uprated Head Gaskets SpecificationsAthena, European leader in producing gaskets and various sealing solutions for industrial applications, is also very well known for its high performance products designed for racing cars engines. Capable of withstanding high stress and very high temperatures, they guarantee your engine optimum reliability whatever the conditions of use.MLS or Cooper ?Head gaskets from the MLS range (Multi Layer Steel) provide a superior sealing to OEM, and offer a wide choice of thicknesses and diameters, suitable for all needs. They are made of several layers of first quality, shape-memory stainless steel (2 to 5 layers depending on the application), to guarantee the best durability against high compression ratios and boost. They benefit from reinforcements around coolant and oil holes. A specific coating is applied to the external layers for a uniform seal, even in the presence of small surface imperfections. To finish with, Gas Stopper technology helps to reduce long term deformation of the material.Cooper Ring head gaskets are particularly suitable for heavily supercharged and turbocharged applications (more than 2 bars of boost, N2O use, extreme N/A compression ratios...). They are made from a high performance asbestos-free composite, non-organic materials, aramid fibers and elastomer. They benefit from silicone reinforcements in critical areas and special coating for uniform sealing. Theses gaskets come with stainless steel separated rings (""Cooper Rings""), ensuring better tightness between the block and the cylinder head. These products are ready-to-use and do not require block or head grinding.Please note : the above application list is non-exhaustive, you can double check compatibility and all applications using manufacturer database before ordering your head gasket.","Athena Reinforced Head Gasket Main application(s) : Toyota GT86 & Subaru BRZ (FA20, 4U-GSE) - Learn more Made from AISI 301 shape-memory stainless steel and/or M0115Durability against high compression ratios and boost pressures Perfect sealing and tightness Uprated performances, above OEM standards Sizes and part numbers : see below list",Preorder Only,DriftShop
Right Gasket - 0.8 mm Thickness - 89.5 mm Bore - MLS (Ref. 338489R) ,82.99,,"Athena Uprated Head Gaskets SpecificationsAthena, European leader in producing gaskets and various sealing solutions for industrial applications, is also very well known for its high performance products designed for racing cars engines. Capable of withstanding high stress and very high temperatures, they guarantee your engine optimum reliability whatever the conditions of use.MLS or Cooper ?Head gaskets from the MLS range (Multi Layer Steel) provide a superior sealing to OEM, and offer a wide choice of thicknesses and diameters, suitable for all needs. They are made of several layers of first quality, shape-memory stainless steel (2 to 5 layers depending on the application), to guarantee the best durability against high compression ratios and boost. They benefit from reinforcements around coolant and oil holes. A specific coating is applied to the external layers for a uniform seal, even in the presence of small surface imperfections. To finish with, Gas Stopper technology helps to reduce long term deformation of the material.Cooper Ring head gaskets are particularly suitable for heavily supercharged and turbocharged applications (more than 2 bars of boost, N2O use, extreme N/A compression ratios...). They are made from a high performance asbestos-free composite, non-organic materials, aramid fibers and elastomer. They benefit from silicone reinforcements in critical areas and special coating for uniform sealing. Theses gaskets come with stainless steel separated rings (""Cooper Rings""), ensuring better tightness between the block and the cylinder head. These products are ready-to-use and do not require block or head grinding.Please note : the above application list is non-exhaustive, you can double check compatibility and all applications using manufacturer database before ordering your head gasket.","Athena Reinforced Head Gasket Main application(s) : Toyota GT86 & Subaru BRZ (FA20, 4U-GSE) - Learn more Made from AISI 301 shape-memory stainless steel and/or M0115Durability against high compression ratios and boost pressures Perfect sealing and tightness Uprated performances, above OEM standards Sizes and part numbers : see below list",Preorder Only,DriftShop
Left Gasket - 0.95 mm Thickness - 89.5 mm Bore - MLS (Ref. 338492R) ,82.99,,"Athena Uprated Head Gaskets SpecificationsAthena, European leader in producing gaskets and various sealing solutions for industrial applications, is also very well known for its high performance products designed for racing cars engines. Capable of withstanding high stress and very high temperatures, they guarantee your engine optimum reliability whatever the conditions of use.MLS or Cooper ?Head gaskets from the MLS range (Multi Layer Steel) provide a superior sealing to OEM, and offer a wide choice of thicknesses and diameters, suitable for all needs. They are made of several layers of first quality, shape-memory stainless steel (2 to 5 layers depending on the application), to guarantee the best durability against high compression ratios and boost. They benefit from reinforcements around coolant and oil holes. A specific coating is applied to the external layers for a uniform seal, even in the presence of small surface imperfections. To finish with, Gas Stopper technology helps to reduce long term deformation of the material.Cooper Ring head gaskets are particularly suitable for heavily supercharged and turbocharged applications (more than 2 bars of boost, N2O use, extreme N/A compression ratios...). They are made from a high performance asbestos-free composite, non-organic materials, aramid fibers and elastomer. They benefit from silicone reinforcements in critical areas and special coating for uniform sealing. Theses gaskets come with stainless steel separated rings (""Cooper Rings""), ensuring better tightness between the block and the cylinder head. These products are ready-to-use and do not require block or head grinding.Please note : the above application list is non-exhaustive, you can double check compatibility and all applications using manufacturer database before ordering your head gasket.","Athena Reinforced Head Gasket Main application(s) : Toyota GT86 & Subaru BRZ (FA20, 4U-GSE) - Learn more Made from AISI 301 shape-memory stainless steel and/or M0115Durability against high compression ratios and boost pressures Perfect sealing and tightness Uprated performances, above OEM standards Sizes and part numbers : see below list",Preorder Only,DriftShop
Right Gasket - 0.95 mm Thickness - 89.5 mm Bore - MLS (Ref. 338491R) ,82.99,,"Athena Uprated Head Gaskets SpecificationsAthena, European leader in producing gaskets and various sealing solutions for industrial applications, is also very well known for its high performance products designed for racing cars engines. Capable of withstanding high stress and very high temperatures, they guarantee your engine optimum reliability whatever the conditions of use.MLS or Cooper ?Head gaskets from the MLS range (Multi Layer Steel) provide a superior sealing to OEM, and offer a wide choice of thicknesses and diameters, suitable for all needs. They are made of several layers of first quality, shape-memory stainless steel (2 to 5 layers depending on the application), to guarantee the best durability against high compression ratios and boost. They benefit from reinforcements around coolant and oil holes. A specific coating is applied to the external layers for a uniform seal, even in the presence of small surface imperfections. To finish with, Gas Stopper technology helps to reduce long term deformation of the material.Cooper Ring head gaskets are particularly suitable for heavily supercharged and turbocharged applications (more than 2 bars of boost, N2O use, extreme N/A compression ratios...). They are made from a high performance asbestos-free composite, non-organic materials, aramid fibers and elastomer. They benefit from silicone reinforcements in critical areas and special coating for uniform sealing. Theses gaskets come with stainless steel separated rings (""Cooper Rings""), ensuring better tightness between the block and the cylinder head. These products are ready-to-use and do not require block or head grinding.Please note : the above application list is non-exhaustive, you can double check compatibility and all applications using manufacturer database before ordering your head gasket.","Athena Reinforced Head Gasket Main application(s) : Toyota GT86 & Subaru BRZ (FA20, 4U-GSE) - Learn more Made from AISI 301 shape-memory stainless steel and/or M0115Durability against high compression ratios and boost pressures Perfect sealing and tightness Uprated performances, above OEM standards Sizes and part numbers : see below list",Preorder Only,DriftShop
GReddy Overpipe for Toyota GT86 & Subaru BRZ,299.99,,"GReddy Overpipe for GT86 & BRZ SpecificationsImprove your exhaust system and gain power with the GReddy Overpipe for Toyota GT86 and Subaru BRZ. It fits between the two catalytic converters, replacing the stock part, with a larger diameter from 50 to 60 mm and a better, sportier sound. Made from stainless steel by GReddy in Japan, with a high quality finish.The overpipe comes with all necessary accessories for installation, and goes in place of the exisiting pipe without any modifications.","GReddy GT86 & BRZ Overpipe

Compatible with Toyota GT86 & Subaru BRZ
Engines : 4U-GSE, FA20
Fits on automatic and manual transmission
Designed and made by GReddy in Japan
Improves performance
Adds a nice sporty sound
Made from stainless steel
Accessories included, bolt-on fitment
Tube diameter : 60 mm
High quality finish
GReddy part n°: 10510602",Not In Stock,DriftShop
Aisin Clutch Kit - Part No. KT-394 ,265.99,,"About AisinFounded in 1965, the Japanese company Aisin specializes in the development and production of automotive parts. It is a subsidiary of the Toyota group and supplies engines, transmissions, brakes and other essential components to many major manufacturers. Focused on innovation, the brand is renowned for the quality and performance of its products, and sponsors a number of motorsport players around the world, such as the drift driver Axel François in France.","Aisin Clutch Kit Aisin clutch kit To suit : Toyota GT86 (4U-GSE)Engine code(s) : 4U-GSE, FA20OEM quality and lifespan Part no. : KT-394",Not In Stock,DriftShop
"GReddy ""Comfort Sports GT-S V2"" Catback for Toyota GT86",1299.99,,"GReddy ""Comfort Sports GT-S V2"" for GT86 SpecificationsThis GReddy catback can easily replace your stock exhaust from the catalytic converter. Offering a gain in power and a sporty sound, it's made from stainless steel by well known Japanese company GReddy. The GReddy Comfort Sport GT-S (version 2) exhaust is made up of a 60 mm diameter pipe, which then divides into 2 separate 50 mm tubes with 115 mm diameter titanium finish tips. The perfect compromise between performance and comfort for everyday use, this exhaust has been designed to be as versatile as possible. Its noise level of 82 dB makes it more agressive than the OEM exhaust, without being too loud. Other advantages include its weight (it's a lot lighter than the OEM exhaust - 14 kg, almost 4 kg lighter than stock) and its high quality finish featuring the GReddy logo between the two tailpipes, or even its optimized design with better ground clearance for lowered vehicles. Delivered with all required accessories for installation, this catback goes directly in place of the existing exhaust, without any modifications.","GReddy Comfort Sports Catback for GT86Compatible with Toyota GT86Designed and made by GReddy in JapanImproves performanceAdds a nice sporty soundMade from stainless steelJasma certifiedAccessories included, bolt-on fitmentTitanium finish, 115 mm diameter twin tail pipesOptimized design for lowered vehiclesHigh quality finishGReddy part n° : 10110732",Not In Stock,DriftShop
Navan LED Rear Center Light Panel for Toyota GT86,179.99,,"Check Out The Video

About Navan
Created twenty years ago, Navan specialize in automotive lighting. Whether it be aftermarket or OEM, Navan products are notably DOT / SAE (USA, Asia) certified, and equip many vehicles around the world. Navan headlights, rear lights and blinkers combine safety and reliability, with a modern design, thanks to the use of LEDs and sequential turn signals.
Whether you wish to rejuvenate your car with modern lighting, replace headlights that have become tarnished and oxidized over the years, Navan products are highly recommended by car enthusiasts !","Toyota GT86 LED Rear Center Panel

To suit : Toyota GT86
Part type : LED rear center light panel
Fog light, reverse light and brake light
Identical to OEM quality and finish
Road approved for USA (SAE/DOT)
Easy installation, in place of OEM units
Rejuvenate your lighting for more safety and a modern look !
Sold individually",Not In Stock,DriftShop
Tein High Tech Springs for Toyota GT86 (-25 / -20 mm),233.99,,"Tein High Tech Springs for Toyota GT86
To suit : toyota GT86, ZC6, from 2012.
Tein High Tech lowering spring kits utilise the latest innovations in material technology to maximise comfort, performance and durability.
Tein High Tech give a lower ride height without degrading comfort, whist improving visual appearance and handling. Made from Chrome Vanadium steel (SAE9254V), they are particularly light, sturdy and durable.

To suit : Toyota GT86, ZC6, from 2012.
Lowers by : -25 mm (front) & -20 mm (rear)
Spring rate : 3 kgF/mm (front) & 4,6 kgF/mm (rear)
Gold epoxy paint finish
Can be used with all types of dampers (original or replacement OE)
Sold as a set of 4
1 year warranty
Tein reference : SKSA0-G1B00","The perfect lowering compromise

Tein High Tech
To fit Toyota GT86 (see notes below)
Lowers by : -25 mm (front) & -20 mm (rear)
Spring rate : 3 kgF/mm (front) & 4,6 kgF/mm (rear)
Sold as a set of 4
1 year warranty
Tein reference : SKSA0-G1B00
Fast shipping!",Not In Stock,DriftShop
GReddy Large Intake Snorkel for GT86 & BRZ,199.99,,"GReddy Large Intake Snorkel for GT86 & BRZ SpecificationsEntirely designed and made in Japan by the engineers at Trust / GReddy, this snorkel offers all the advantages of a direct intake kit without any flaws. This snorkel allows you to keep the existing air box while carefully routing air from the front grill thanks to the Venturi effect. The aspirated fresh air remains isolated from the heat of the engine bay, and prevents pressure dropping in the intake circuit, while improving torque and power by about 2 to 3% (indicated by the manufacturer).Comes with all necessary accessories for installation (bolts, brackets, stickers...), this snorkel fits perfectly, making installation simple, direct and entirely reversible without any modification. Made from high quality fibre-reinforced plastic (FRP), with an attractive gloss black finish, for both a professional and discreet look. Japanese perfection brought to you by DriftShop, official importer and distributor for Trust / Greddy & Pandem !",GReddy Large Intake Snorkel for GT86 & BRZDesigned and made in Japan by GReddyDynamic intake designAspirates fresh air straight in to the stock air boxTorque and power increase by about 2 to 3%High quality gloss black finishProfessional and discreet lookExpress shipping !,Not In Stock,DriftShop
"GReddy T517Z turbo kit, without catalytic converter ","3,929.99",,"GReddy Turbo Kit for Toyota GT86 & Subaru BRZ SpecificationsWith a great deal of experience in the turbo field, GReddy offers very high quality kits specially designed to supercharge originally N/A engines. Rather than opting for an expensive N/A build involving the replacement of many internal parts, the choice of a conversion kit like this can prove to be more interesting in terms of performance and budget.Developed for the Toyota GT86 and Subaru BRZ, these ""plug and play"" products ensure easy assembly and are fully suited to the engine bay of your car. Whether it be a balanced kit for stock engines or a more powerful one to get the most of a tuned set-up, you are guaranteed a significant gain in power and torque over the entire range of use of the 4U-GSE (or FA20) while maintaining excellent reliability.Depending on the turbo kit chosen, additional modifications may be necessary in order to obtain the best results: injectors and fuel pump of higher flow rates, less restrictive exhaust, oil cooler, forged pistons, programmable ECU, boost controller ... Don't hesitate to contact us about your project!Several kits are available for Toyota GT86 and Subaru BRZ depending on the desired performance level:T518Z Turbo (actuator) : ~265 hp at 0.5 bar with catalytic converter or ~280 hp withoutT517Z Turbo (actuator) : ~270 hp at 0.5 bar with catalytic converter or ~280 hp at 0.5 bar withoutT620Z Turbo (actuator) : ~330 hp at 0.8 bar with catalytic converter or ~370 hp at 0.9 bar withoutTD06SH-20G Turbo (external wastegate) : up to ~450 hp at 1.6 barKit Contents :Turbo of your choiceStainless steel exhaust manifoldStainless steel downpipeType 40E or type 28 intercoolerAluminium pipingGReddy Airinx air filterTial external wastegate with its 6 springs (TD06SH kit only)Bolts, seals, hoses and other parts required for assemblyNote: the product may be differ slightly from the images presented on this page.","G Reddy Turbo Kit For Toyota GT86 and Subaru BRZ Engine code(s) : 4U-GSE, FA20For stock or tuned engines Turbo T517Z, T518Z, T620Z or TD06SH to choose from Power range from 265 to 450 hp High quality build Kits designed and made in Japan by G Reddy",Preorder Only,DriftShop
"GReddy T517Z turbo kit, with catalytic converter ","4,459.99",,"GReddy Turbo Kit for Toyota GT86 & Subaru BRZ SpecificationsWith a great deal of experience in the turbo field, GReddy offers very high quality kits specially designed to supercharge originally N/A engines. Rather than opting for an expensive N/A build involving the replacement of many internal parts, the choice of a conversion kit like this can prove to be more interesting in terms of performance and budget.Developed for the Toyota GT86 and Subaru BRZ, these ""plug and play"" products ensure easy assembly and are fully suited to the engine bay of your car. Whether it be a balanced kit for stock engines or a more powerful one to get the most of a tuned set-up, you are guaranteed a significant gain in power and torque over the entire range of use of the 4U-GSE (or FA20) while maintaining excellent reliability.Depending on the turbo kit chosen, additional modifications may be necessary in order to obtain the best results: injectors and fuel pump of higher flow rates, less restrictive exhaust, oil cooler, forged pistons, programmable ECU, boost controller ... Don't hesitate to contact us about your project!Several kits are available for Toyota GT86 and Subaru BRZ depending on the desired performance level:T518Z Turbo (actuator) : ~265 hp at 0.5 bar with catalytic converter or ~280 hp withoutT517Z Turbo (actuator) : ~270 hp at 0.5 bar with catalytic converter or ~280 hp at 0.5 bar withoutT620Z Turbo (actuator) : ~330 hp at 0.8 bar with catalytic converter or ~370 hp at 0.9 bar withoutTD06SH-20G Turbo (external wastegate) : up to ~450 hp at 1.6 barKit Contents :Turbo of your choiceStainless steel exhaust manifoldStainless steel downpipeType 40E or type 28 intercoolerAluminium pipingGReddy Airinx air filterTial external wastegate with its 6 springs (TD06SH kit only)Bolts, seals, hoses and other parts required for assemblyNote: the product may be differ slightly from the images presented on this page.","G Reddy Turbo Kit For Toyota GT86 and Subaru BRZ Engine code(s) : 4U-GSE, FA20For stock or tuned engines Turbo T517Z, T518Z, T620Z or TD06SH to choose from Power range from 265 to 450 hp High quality build Kits designed and made in Japan by G Reddy",Preorder Only,DriftShop
"GReddy T518Z turbo kit, without catalytic converter ","3,929.99",,"GReddy Turbo Kit for Toyota GT86 & Subaru BRZ SpecificationsWith a great deal of experience in the turbo field, GReddy offers very high quality kits specially designed to supercharge originally N/A engines. Rather than opting for an expensive N/A build involving the replacement of many internal parts, the choice of a conversion kit like this can prove to be more interesting in terms of performance and budget.Developed for the Toyota GT86 and Subaru BRZ, these ""plug and play"" products ensure easy assembly and are fully suited to the engine bay of your car. Whether it be a balanced kit for stock engines or a more powerful one to get the most of a tuned set-up, you are guaranteed a significant gain in power and torque over the entire range of use of the 4U-GSE (or FA20) while maintaining excellent reliability.Depending on the turbo kit chosen, additional modifications may be necessary in order to obtain the best results: injectors and fuel pump of higher flow rates, less restrictive exhaust, oil cooler, forged pistons, programmable ECU, boost controller ... Don't hesitate to contact us about your project!Several kits are available for Toyota GT86 and Subaru BRZ depending on the desired performance level:T518Z Turbo (actuator) : ~265 hp at 0.5 bar with catalytic converter or ~280 hp withoutT517Z Turbo (actuator) : ~270 hp at 0.5 bar with catalytic converter or ~280 hp at 0.5 bar withoutT620Z Turbo (actuator) : ~330 hp at 0.8 bar with catalytic converter or ~370 hp at 0.9 bar withoutTD06SH-20G Turbo (external wastegate) : up to ~450 hp at 1.6 barKit Contents :Turbo of your choiceStainless steel exhaust manifoldStainless steel downpipeType 40E or type 28 intercoolerAluminium pipingGReddy Airinx air filterTial external wastegate with its 6 springs (TD06SH kit only)Bolts, seals, hoses and other parts required for assemblyNote: the product may be differ slightly from the images presented on this page.","G Reddy Turbo Kit For Toyota GT86 and Subaru BRZ Engine code(s) : 4U-GSE, FA20For stock or tuned engines Turbo T517Z, T518Z, T620Z or TD06SH to choose from Power range from 265 to 450 hp High quality build Kits designed and made in Japan by G Reddy",Preorder Only,DriftShop
"GReddy T518Z turbo kit, with catalytic converter ","4,459.99",,"GReddy Turbo Kit for Toyota GT86 & Subaru BRZ SpecificationsWith a great deal of experience in the turbo field, GReddy offers very high quality kits specially designed to supercharge originally N/A engines. Rather than opting for an expensive N/A build involving the replacement of many internal parts, the choice of a conversion kit like this can prove to be more interesting in terms of performance and budget.Developed for the Toyota GT86 and Subaru BRZ, these ""plug and play"" products ensure easy assembly and are fully suited to the engine bay of your car. Whether it be a balanced kit for stock engines or a more powerful one to get the most of a tuned set-up, you are guaranteed a significant gain in power and torque over the entire range of use of the 4U-GSE (or FA20) while maintaining excellent reliability.Depending on the turbo kit chosen, additional modifications may be necessary in order to obtain the best results: injectors and fuel pump of higher flow rates, less restrictive exhaust, oil cooler, forged pistons, programmable ECU, boost controller ... Don't hesitate to contact us about your project!Several kits are available for Toyota GT86 and Subaru BRZ depending on the desired performance level:T518Z Turbo (actuator) : ~265 hp at 0.5 bar with catalytic converter or ~280 hp withoutT517Z Turbo (actuator) : ~270 hp at 0.5 bar with catalytic converter or ~280 hp at 0.5 bar withoutT620Z Turbo (actuator) : ~330 hp at 0.8 bar with catalytic converter or ~370 hp at 0.9 bar withoutTD06SH-20G Turbo (external wastegate) : up to ~450 hp at 1.6 barKit Contents :Turbo of your choiceStainless steel exhaust manifoldStainless steel downpipeType 40E or type 28 intercoolerAluminium pipingGReddy Airinx air filterTial external wastegate with its 6 springs (TD06SH kit only)Bolts, seals, hoses and other parts required for assemblyNote: the product may be differ slightly from the images presented on this page.","G Reddy Turbo Kit For Toyota GT86 and Subaru BRZ Engine code(s) : 4U-GSE, FA20For stock or tuned engines Turbo T517Z, T518Z, T620Z or TD06SH to choose from Power range from 265 to 450 hp High quality build Kits designed and made in Japan by G Reddy",Preorder Only,DriftShop
